#mpa_vJan21_CHOCOPhlAnSGB_202103
clade_name	wHAXPI032581-18	wHAXPI032582-19	wHAXPI032583-21	wHAXPI032584-22	wHAXPI032585-23	wHAXPI032586-25	wHAXPI032587-26	wHAXPI032588-27	wHAXPI032589-28	wHAXPI032590-29	wHAXPI032591-31	wHAXPI032592-32	wHAXPI032593-34	wHAXPI032594-36	wHAXPI032595-39	wHAXPI032596-40	wHAXPI032597-41	wHAXPI032598-42	wHAXPI032599-45	wHAXPI032600-47	wHAXPI032601-50	wHAXPI032602-54	wHAXPI032603-63	wHAXPI032604-74	wHAXPI032605-75	wHAXPI032606-80	wHAXPI032607-89	wHAXPI032608-111	wHAXPI032609-18	wHAXPI032610-19	wHAXPI032611-21	wHAXPI032612-22	wHAXPI032613-23	wHAXPI032614-24	wHAXPI032615-25	wHAXPI032616-26	wHAXPI032617-27	wHAXPI032618-28	wHAXPI032619-29	wHAXPI032620-32	wHAXPI032621-34	wHAXPI032622-36	wHAXPI032659-39	wHAXPI032660-40	wHAXPI032661-41	wHAXPI032662-42	wHAXPI032663-45	wHAXPI032696-31	wHAXPI032697-24	wHAXPI032780-47	wHAXPI032781-50	wHAXPI032782-54	wHAXPI032783-63	wHAXPI032784-74	wHAXPI032785-75	wHAXPI032786-80	wHAXPI032787-89	wHAXPI032788-111	wHAXPI032789-18	wHAXPI032790-19	wHAXPI032791-21	wHAXPI032792-22	wHAXPI032793-23	wHAXPI032794-24	wHAXPI032795-25	wHAXPI032796-26	wHAXPI032797-27	wHAXPI032798-28	wHAXPI032799-29	wHAXPI032800-31	wHAXPI032801-32	wHAXPI032802-34	wHAXPI032803-36	wHAXPI032804-39	wHAXPI032806-41	wHAXPI032807-42	wHAXPI032808-45	wHAXPI032809-47	wHAXPI032810-50	wHAXPI032811-54	wHAXPI032812-63	wHAXPI032813-74	wHAXPI032814-75	wHAXPI032815-80	wHAXPI032816-89	wHAXPI032817-111	wHAXPI033593-26	wHAXPI033594-31	wHAXPI033598-32	wHAXPI033601-28	wHAXPI033605-29	wHAXPI033606-30	wHAXPI033608-27	wHAXPI033632-52	wHAXPI033633-76	wHAXPI033634-77	wHAXPI033635-78	wHAXPI033636-79	wHAXPI033788-13	wHAXPI033789-15	wHAXPI033790-16	wHAXPI033791-18	wHAXPI033792-19	wHAXPI033793-20	wHAXPI033794-21	wHAXPI033795-22	wHAXPI033796-23	wHAXPI033810-24	wHAXPI033811-25	wHAXPI033812-26	wHAXPI033813-27	wHAXPI033814-28	wHAXPI033815-29	wHAXPI033816-30	wHAXPI033817-31	wHAXPI033818-32	wHAXPI033819-34	wHAXPI033820-35	wHAXPI033821-36	wHAXPI033822-39	wHAXPI033823-40	wHAXPI033824-41	wHAXPI033825-42	wHAXPI033826-45	wHAXPI033827-47	wHAXPI033828-50	wHAXPI033829-54	wHAXPI033830-58	wHAXPI033831-59	wHAXPI033832-61	wHAXPI033833-63	wHAXPI034447-36	wHAXPI034448-37	wHAXPI034449-39	wHAXPI034450-40	wHAXPI034451-47	wHAXPI034452-50	wHAXPI034453-52	wHAXPI034454-53	wHAXPI034455-54	wHAXPI034456-57	wHAXPI034457-58	wHAXPI034458-59	wHAXPI034459-60	wHAXPI034460-61	wHAXPI034461-62	wHAXPI034462-63	wHAXPI034463-68	wHAXPI034464-70	wHAXPI034465-71	wHAXPI034466-72	wHAXPI034467-73	wHAXPI034468-74	wHAXPI034918-16	wHAXPI034919-17	wHAXPI034920-8	wHAXPI034921-9	wHAXPI034922-11	wHAXPI034923-12	wHAXPI034924-13	wHAXPI034925-14	wHAXPI034926-15	wHAXPI037144-8	wHAXPI037145-9	wHAXPI037146-11	wHAXPI037147-12	wHAXPI043592-8	wHAXPI043593-9	wHAXPI043594-11	wHAXPI047830-11	wHAXPI048670-90
k__Bacteria|p__Firmicutes|c__Clostridia	15726266.0	641208.0	11367275.0	1640934.0	17177008.0	13100097.0	6528280.0	11870868.0	5273119.0	517124.0	24200776.0	7398641.0	29294027.0	13733443.0	5326647.0	8876937.0	18106692.0	4330532.0	21559685.0	26811289.0	26664773.0	24347173.0	22803013.0	18701807.0	13446111.0	31807601.0	4712839.0	26636026.0	31398242.0	3040492.0	1817404.0	43733920.0	15024899.0	11489342.0	16142282.0	20077588.0	33500588.0	8997654.0	26881361.0	23299075.0	9487621.0	4285981.0	21523558.0	17672795.0	3983531.0	3798816.0	1815661.0	5046875.0	24697450.0	15007730.0	7968388.0	11908537.0	11134278.0	21336042.0	35629158.0	21384948.0	28231612.0	2229514.0	10286023.0	56548266.0	6430253.0	724715.0	4917862.0	48327475.0	45375748.0	8547671.0	9558511.0	10460129.0	17794427.0	29603833.0	11322871.0	3187819.0	5948220.0	17429758.0	18426279.0	7847210.0	7505670.0	9378931.0	36523357.0	13547237.0	3604931.0	14593300.0	6343943.0	19355910.0	39586569.0	9508630.0	31039.0	3078338.0	17368436.0	3810997.0	20146204.0	3594631.0	4899581.0	11278887.0	7505705.0	11098903.0	14138993.0	15627489.0	16189564.0	10488322.0	4554440.0	6128653.0	21872209.0	10652542.0	3116039.0	3912168.0	17190029.0	45892864.0	41036423.0	15782491.0	30104974.0	442631.0	19701905.0	1492230.0	4018682.0	28306180.0	28880727.0	7497566.0	5965199.0	2794927.0	11873309.0	10612449.0	8662509.0	5770785.0	2730152.0	2119098.0	14838397.0	13621452.0	10512358.0	43983570.0	8912413.0	3976847.0	15247299.0	6266525.0	10793153.0	19665022.0	10741960.0	8534611.0	8505080.0	2679793.0	13051651.0	9710904.0	9550952.0	12604145.0	33338469.0	31529634.0	5724170.0	1451599.0	5454852.0	1111810.0	1474800.0	10025264.0	14541954.0	8320078.0	7451142.0	8719255.0	10203353.0	7937297.0	4559398.0	3054948.0	19409726.0	5114418.0	12781110.0	4014964.0	23703330.0	5374606.0	6547197.0	11243562.0	5513903.0	5282693.0	17359995.0
k__Bacteria|p__Firmicutes|c__Negativicutes	1364079.0	536699.0	1069113.0	600538.0	755246.0	554101.0	14364457.0	597993.0	1061783.0	25998.0	2686999.0	1937726.0	2712152.0	1302657.0	1106639.0	737094.0	848334.0	559407.0	3996988.0	720232.0	519017.0	695857.0	719742.0	2120779.0	632728.0	538767.0	3594139.0	1264410.0	5448270.0	1138960.0	22299565.0	1815486.0	935679.0	655535.0	9941809.0	672259.0	347874.0	1330971.0	688742.0	1391622.0	1138167.0	5214383.0	292759.0	1003948.0	1913943.0	795220.0	1393573.0	4906223.0	1235863.0	2472741.0	2047547.0	3571014.0	5539341.0	1993703.0	130475.0	1076966.0	410945.0	532773.0	10857.0	309628.0	146241.0	399447.0	808673.0	341285.0	130892.0	903237.0	1129238.0	828554.0	611736.0	2437199.0	935718.0	806008.0	3237409.0	6066999.0	1196373.0	1606655.0	1159523.0	3585156.0	2438639.0	1184942.0	567017.0	2270078.0	2867511.0	481961.0	1043922.0	891392.0	959273.0	2394552.0	1987605.0	385915.0	349990.0	7011381.0	1494223.0	1386095.0	738954.0	992690.0	841887.0	2499972.0	1039264.0	814559.0	893016.0	882424.0	739714.0	658033.0	940463.0	612195.0	613114.0	4268164.0	9609657.0	1816620.0	3969155.0	1195984.0	1783675.0	769644.0	1952048.0	605745.0	3607317.0	920066.0	352494.0	888991.0	940029.0	778593.0	778111.0	3486215.0	1845539.0	1208623.0	1023077.0	2578540.0	201691.0	7345.0	1800077.0	889238.0	358961.0	1281332.0	619444.0	2954051.0	572779.0	8907753.0	1574960.0	1017675.0	1608034.0	4758175.0	454363.0	2129043.0	692507.0	427269.0	521702.0	282637.0	1142440.0	2246114.0	790993.0	680860.0	1101624.0	1479053.0	244652.0	999295.0	578116.0	51928.0	1203011.0	2446206.0	515114.0	671440.0	972881.0	2493304.0	1074547.0	2173984.0	367073.0	895840.0	704276.0	2551740.0	815393.0
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	1305775.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52184.0	0.0	0.0	0.0	0.0	17.0	0.0	493654.0	6103.0	2795.0	182016.0	1502416.0	3878.0	1240181.0	3464.0	3854.0	3681.0	4197.0	3778.0	0.0	0.0	0.0	0.0	0.0	12245.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6123.0	1687133.0	4359.0	6073.0	7482.0	5555.0	6436.0	7265.0	3144.0	7253.0	4786.0	2633.0	4875.0	5236.0	1925372.0	3422.0	3188.0	2453.0	1964.0	2157.0	776251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	605.0	794.0	1040.0	994.0	878.0	466.0	646.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7496.0	5485.0	6232.0	5413.0	6216.0	5030.0	4427457.0	4303.0	4202.0	3296.0	5403.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1382.0	1411.0	1267753.0	594.0	289.0	1152.0	1674.0	0.0	0.0	0.0	0.0	381.0	748.0	542.0	762.0	545.0	524.0	688.0	0.0	624.0	92978.0	1227.0	0.0	0.0	0.0	0.0	0.0	0.0	1548101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1142755.0	79649.0	87178.0	3596.0	92063.0	2492387.0	1456268.0	195770.0	33679.0	1282.0	223580.0	208167.0	2931079.0	486489.0	377913.0	334208.0	10078.0	96207.0	935451.0	114203.0	141282.0	41571.0	1129964.0	364140.0	1138526.0	353542.0	16106.0	40774.0	203057.0	44136.0	198490.0	134929.0	549518.0	247376.0	3033581.0	395928.0	291976.0	111024.0	184158.0	342061.0	293567.0	497424.0	43168.0	198500.0	419349.0	1777343.0	69444.0	6475367.0	2175687.0	210984.0	2020365.0	23521.0	2250983.0	161396.0	250139.0	187500.0	6789314.0	23671453.0	4597705.0	380798.0	4799943.0	236258.0	2270335.0	244562.0	1217710.0	233654.0	271493.0	126853.0	105454.0	246407.0	283477.0	2377268.0	72591.0	1161137.0	96214.0	1822332.0	264189.0	559265.0	1046414.0	262341.0	246442.0	154705.0	157067.0	16764842.0	8254664.0	220168.0	1143317.0	148799.0	136306.0	9116.0	151551.0	2814784.0	570678.0	111295.0	555400.0	479980.0	517497.0	676049.0	624350.0	25219.0	519439.0	530612.0	657882.0	1444078.0	2848584.0	81612.0	1312788.0	6808831.0	3099921.0	108077.0	2048109.0	48642.0	239841.0	7646922.0	119634.0	67268.0	164317.0	211228.0	795153.0	98196.0	49702.0	1579446.0	561887.0	1281438.0	46752.0	2951447.0	78835.0	362239.0	281953.0	16257.0	6405160.0	2039258.0	60923.0	136543.0	244008.0	368467.0	3698136.0	2636617.0	668539.0	39317.0	2004882.0	368755.0	270183.0	582739.0	333971.0	5780459.0	914149.0	222351.0	55037.0	368132.0	2957.0	708468.0	737261.0	367626.0	934142.0	1139156.0	1273941.0	1626396.0	887136.0	5097803.0	948605.0	95535.0	341528.0	544367.0	920249.0	1785803.0	125995.0	93632.0	369667.0	307933.0	3338532.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria	436762.0	40833.0	16911.0	155902.0	724950.0	238587.0	11242921.0	490473.0	9922.0	9658.0	1422933.0	189282.0	1165342.0	147111.0	180656.0	754618.0	840566.0	96340.0	2062246.0	118781.0	11417357.0	87529.0	462200.0	22465.0	807761.0	1155958.0	933154.0	617983.0	1326936.0	384934.0	1015305.0	3005934.0	188796.0	339473.0	957419.0	238797.0	464289.0	337439.0	1115432.0	565707.0	52417.0	108764.0	159771.0	214850.0	3590.0	1325771.0	112509.0	127537.0	3333503.0	96561.0	308386.0	162680.0	29515.0	387924.0	952525.0	1063271.0	212062.0	73275.0	581404.0	3654286.0	889288.0	1667018.0	229833.0	4791180.0	2168438.0	138945.0	186459.0	336887.0	119000.0	3631596.0	164823.0	191133.0	10662.0	4468687.0	310271.0	396604.0	130342.0	1135202.0	1895549.0	4816149.0	228855.0	1113008.0	1947845.0	12201363.0	4614034.0	2792166.0	146960.0	446829.0	2903152.0	142748.0	3466815.0	152118.0	525690.0	264797.0	321892.0	4842959.0	467157.0	823331.0	1563015.0	139111.0	842212.0	2160232.0	1522700.0	105651.0	128379.0	170870.0	1175860.0	1075388.0	3304528.0	6773974.0	2120785.0	134093.0	239629.0	22731.0	436197.0	1070380.0	4898086.0	98128.0	197410.0	2600.0	250390.0	1478400.0	495766.0	340328.0	23616.0	67605.0	192744.0	477629.0	823566.0	480950.0	713807.0	54475.0	527315.0	286918.0	516536.0	576390.0	13217.0	220442.0	140652.0	1388.0	158613.0	686823.0	259579.0	525718.0	243698.0	926651.0	111281.0	657677.0	136738.0	488227.0	43999.0	1040477.0	26689.0	664774.0	305629.0	6999.0	888983.0	399804.0	90107.0	783298.0	866322.0	601896.0	219622.0	78344.0	4170138.0	495178.0	1725.0	263576.0	312459.0	1356803.0	19393.0
k__Bacteria|p__Firmicutes|c__Bacilli	204602.0	4203.0	10550.0	56776.0	457068.0	372458.0	195392.0	50941.0	2477.0	0.0	1405180.0	38060.0	1752689.0	31527.0	9293.0	36101.0	9761.0	62755.0	327243.0	115816.0	234849.0	75117.0	352813.0	418380.0	61365.0	136955.0	56057.0	94431.0	4725359.0	52596.0	733508.0	198851.0	33446.0	15419.0	115431.0	828894.0	383326.0	14514.0	96817.0	45872.0	116357.0	13142.0	51626.0	236877.0	3811.0	37197.0	38208.0	20655.0	155254.0	77994.0	65666.0	22533.0	24042.0	45080.0	46267.0	441995.0	20843.0	39228.0	61539.0	456894.0	144740.0	2048461.0	528464.0	636181.0	96593.0	58410.0	63814.0	6989.0	213736.0	1917089.0	847587.0	72987.0	14967.0	431165.0	152382.0	27896.0	7205.0	351382.0	260006.0	12414.0	14639.0	160233.0	1583516.0	283901.0	3334900.0	7258.0	90028.0	29382.0	17747.0	25457.0	124334.0	30078.0	93267.0	4343.0	2880.0	5280.0	27174.0	22424.0	376850.0	38285.0	1830683.0	46155.0	109878.0	39448.0	8695.0	8865.0	29190.0	473789.0	1022606.0	771.0	15078.0	1139.0	28664.0	16933.0	120480.0	93221.0	51495.0	79.0	3600.0	0.0	183636.0	2890.0	64614.0	595408.0	7542.0	115868.0	180425.0	17351.0	3575.0	12541.0	165631.0	66345.0	307744.0	102014.0	50208.0	17503.0	15808.0	152950.0	37419.0	0.0	288841.0	247582.0	35381.0	66128.0	221879.0	159587.0	49145.0	8326.0	2425.0	16216.0	1432.0	9985.0	168314.0	378912.0	13639.0	42095.0	11958.0	5507.0	1580.0	329553.0	155085.0	2159.0	476094.0	275281.0	231389.0	133280.0	11989.0	1493.0	46653.0	31771.0	3597.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	216042.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	415.0	640.0	6727.0	264.0	464.0	449.0	702.0	1000.0	530.0	1035357.0	3401.0	1936.0	304776.0	1915.0	2051.0	476403.0	1543.0	769675.0	2403.0	2302.0	2288.0	912.0	565.0	642.0	254.0	576904.0	53450.0	613.0	597.0	822.0	108868.0	0.0	0.0	0.0	0.0	0.0	0.0	729.0	838.0	0.0	0.0	0.0	0.0	0.0	1329.0	101352.0	1160.0	957.0	1754.0	1739.0	1727.0	1610.0	954924.0	27034.0	1586.0	0.0	0.0	0.0	67619.0	0.0	0.0	0.0	0.0	0.0	1684.0	0.0	0.0	0.0	34642.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2445.0	6677.0	2079097.0	3046.0	2920.0	2636.0	2751.0	80049.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44276.0	0.0	40661.0	0.0	0.0	300891.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2997.0	0.0	0.0	0.0	0.0	337.0	726161.0	375.0	212377.0	2772.0	3860.0	341400.0	2578.0	3279.0	330184.0	4194.0	807.0	3359.0	3542743.0	5427.0	1012.0	380.0	860.0	671.0	0.0	0.0	95212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	304418.0	0.0	15265.0	0.0	16107.0	0.0	0.0	0.0	39847.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	266293.0	32461.0	318824.0	154864.0	935926.0	487660.0	911550.0	473651.0	145341.0	5342.0	550423.0	347708.0	334448.0	480080.0	1063329.0	1701415.0	286636.0	1724544.0	1472403.0	859751.0	601779.0	571212.0	877946.0	302898.0	232521.0	984656.0	425817.0	247312.0	70294.0	718451.0	116565.0	475197.0	543307.0	2037.0	120660.0	705391.0	370686.0	578566.0	651663.0	1132933.0	1042644.0	815122.0	1225683.0	1341641.0	472591.0	925777.0	361379.0	84938.0	806584.0	427028.0	25337.0	1105039.0	931291.0	1136164.0	466642.0	818209.0	8508.0	134168.0	1143177.0	8377.0	1312801.0	666447.0	296131.0	595376.0	579317.0	305081.0	351501.0	339630.0	784183.0	706645.0	293469.0	2889.0	985324.0	294817.0	1207182.0	605128.0	186379.0	395799.0	415213.0	2329556.0	33908.0	777773.0	294764.0	22164.0	21832.0	60004.0	899.0	878937.0	880422.0	1034879.0	220382.0	110531.0	631977.0	306435.0	109637.0	53074.0	379435.0	212994.0	2164976.0	702293.0	1291639.0	933216.0	874971.0	341490.0	1148014.0	717275.0	105742.0	350759.0	8029089.0	9031.0	247443.0	128134.0	829629.0	109562.0	295688.0	649088.0	1343687.0	462585.0	363804.0	394098.0	750939.0	289759.0	1125997.0	800643.0	286175.0	749429.0	1216020.0	797034.0	464196.0	519239.0	2291072.0	420919.0	752111.0	418958.0	255212.0	1723295.0	1111380.0	1608357.0	217675.0	116199.0	9877.0	1410231.0	165396.0	210390.0	1361659.0	1506109.0	0.0	563689.0	491535.0	339720.0	182877.0	211798.0	1051955.0	559056.0	603027.0	1001977.0	313328.0	1261430.0	1313618.0	338084.0	1036132.0	990251.0	420336.0	236440.0	1129497.0	559741.0	1184028.0	524369.0	3312564.0	1898699.0	68379.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	424974.0	34458.0	279234.0	0.0	512164.0	166463.0	290084.0	0.0	65298.0	3262.0	789339.0	226.0	939609.0	0.0	0.0	270655.0	170379.0	133061.0	139535.0	175924.0	442401.0	76975.0	328306.0	339891.0	34409.0	124990.0	198317.0	127754.0	297398.0	1134.0	20442.0	434692.0	861.0	320215.0	436374.0	406935.0	1115975.0	285122.0	166127.0	571994.0	299127.0	165.0	8535.0	183814.0	113.0	0.0	93721.0	34422.0	305105.0	5946.0	5623.0	505611.0	465463.0	164190.0	158418.0	433169.0	0.0	12013.0	0.0	0.0	101325.0	0.0	138995.0	126644.0	0.0	33460.0	40317.0	0.0	179923.0	0.0	91913.0	75465.0	0.0	432347.0	245795.0	722003.0	24562.0	955.0	579618.0	747830.0	9499.0	8158.0	670.0	11833.0	13321.0	0.0	0.0	133397.0	537144.0	111.0	2054.0	135898.0	16298.0	237250.0	376587.0	187798.0	415679.0	395578.0	356464.0	269648.0	0.0	53589.0	115647.0	142428.0	149632.0	120002.0	245865.0	137043.0	57.0	0.0	205270.0	4331.0	238100.0	314139.0	0.0	495543.0	10176.0	102987.0	39417.0	54259.0	575391.0	678576.0	0.0	894545.0	141217.0	12399.0	236528.0	307407.0	30018.0	0.0	115882.0	54009.0	138348.0	275466.0	66727.0	2589191.0	2488.0	2321.0	107737.0	314114.0	1287.0	131638.0	79906.0	156209.0	714871.0	3827.0	144217.0	5841.0	0.0	55018.0	5430.0	87272.0	171316.0	225682.0	466757.0	62989.0	148115.0	0.0	163731.0	3442.0	0.0	390346.0	1227981.0	11182.0	510701.0	6343.0	8522.0	579988.0	1019219.0	1600422.0	34493.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	62481.0	1585.0	105752.0	0.0	98995.0	7111.0	396022.0	58264.0	12354.0	0.0	294663.0	22718.0	289008.0	236411.0	8211.0	34591.0	800368.0	45035.0	142380.0	165057.0	147357.0	44380.0	83042.0	54538.0	34431.0	118989.0	17815.0	27851.0	349422.0	23957.0	177069.0	94911.0	11920.0	32806.0	332850.0	263178.0	231374.0	153503.0	84639.0	149465.0	44268.0	40670.0	46608.0	131494.0	128093.0	3073.0	26751.0	33861.0	79707.0	29088.0	603.0	64614.0	8334.0	18470.0	216318.0	116454.0	83178.0	29575.0	158.0	27566.0	7945.0	438.0	55188.0	16804.0	0.0	22685.0	33723.0	8335.0	78420.0	18237.0	111226.0	3923.0	7394.0	43042.0	66612.0	79816.0	56754.0	52641.0	1134290.0	438188.0	2388.0	286754.0	176767.0	203361.0	186377.0	73397.0	0.0	118471.0	121622.0	15120.0	158509.0	37676.0	68612.0	64805.0	34212.0	228628.0	246549.0	130197.0	155040.0	68169.0	73502.0	543860.0	155453.0	19922.0	45082.0	11246.0	120276.0	333096.0	6394.0	19853.0	447168.0	8757.0	17838.0	2441.0	24594.0	755660.0	83515.0	28080.0	27374.0	5434.0	29559.0	162589.0	69190.0	84647.0	25891.0	10666.0	27194.0	84129.0	48041.0	0.0	15660.0	15248.0	103799.0	133294.0	132634.0	12761.0	5924.0	25418.0	10251.0	6087.0	88393.0	53042.0	18327.0	33663.0	201279.0	30201.0	18192.0	181067.0	16036.0	81416.0	54649.0	77780.0	20686.0	50389.0	13349.0	136163.0	60387.0	37079.0	29735.0	106777.0	115274.0	35835.0	36798.0	253.0	302223.0	21598.0	1090.0	89232.0	95484.0	139744.0	9774.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	41905.0	1074.0	136012.0	419.0	108417.0	22087.0	196809.0	61748.0	6312.0	0.0	77144.0	170828.0	246385.0	15255.0	32388.0	9662.0	85216.0	21134.0	98535.0	184005.0	20695.0	182702.0	134265.0	174535.0	26161.0	59100.0	24599.0	36950.0	29317.0	32197.0	94139.0	130961.0	7769.0	195487.0	74100.0	405461.0	439908.0	90670.0	49813.0	45263.0	7846.0	65705.0	1211638.0	205843.0	98631.0	33167.0	14226.0	31678.0	19347.0	109976.0	309348.0	133556.0	15838.0	57504.0	63997.0	402343.0	78836.0	41349.0	19196.0	512647.0	108852.0	10958.0	41788.0	397620.0	771790.0	24677.0	25453.0	50251.0	19230.0	59351.0	24724.0	24952.0	11992.0	208072.0	11578.0	40887.0	198812.0	35794.0	285528.0	114804.0	5549.0	364398.0	7144.0	437264.0	410103.0	25679.0	0.0	9808.0	31645.0	1028.0	75361.0	10380.0	8826.0	72655.0	124911.0	259850.0	98854.0	458907.0	42652.0	55909.0	32563.0	138382.0	271270.0	165620.0	114.0	39531.0	96976.0	104313.0	164629.0	18845.0	277937.0	7413.0	154402.0	42754.0	19028.0	89108.0	550414.0	18378.0	57699.0	15911.0	24283.0	35310.0	297.0	10576.0	77903.0	79095.0	8175.0	24349.0	14239.0	292696.0	80778.0	35828.0	366664.0	3845.0	35694.0	1559.0	91194.0	8221.0	73066.0	29431.0	207201.0	365888.0	200132.0	117336.0	367446.0	891388.0	234927.0	51836.0	47999.0	107699.0	8957.0	155911.0	17607.0	41195.0	68986.0	58060.0	54739.0	69300.0	122010.0	25319.0	173342.0	36143.0	290177.0	31480.0	296198.0	261903.0	12926.0	93673.0	51603.0	336704.0	69448.0
k__Bacteria|p__Firmicutes|c__CFGB1424	40728.0	0.0	0.0	0.0	0.0	22703.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	538934.0	315904.0	274.0	740.0	488.0	184.0	512.0	263.0	722.0	126.0	0.0	0.0	0.0	0.0	75750.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57179.0	0.0	0.0	10444.0	0.0	0.0	23122.0	84381.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2530.0	0.0	0.0	0.0	2048.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	281.0	0.0	0.0	191746.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25078.0	26053.0	0.0	0.0	0.0	26083.0	0.0	0.0	0.0	6735.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13004.0	0.0	0.0	0.0	854.0	0.0	0.0	7763.0
k__Bacteria|p__Firmicutes|c__CFGB1340	22709.0	0.0	0.0	31716.0	576074.0	106.0	0.0	137020.0	1953.0	10738.0	55124.0	32.0	0.0	0.0	11.0	0.0	0.0	63.0	66.0	42.0	976.0	694.0	652.0	345033.0	934.0	24464.0	431.0	877.0	394407.0	1462.0	741.0	0.0	0.0	0.0	77930.0	59597.0	0.0	0.0	32.0	0.0	44744.0	436.0	314.0	258627.0	146184.0	655.0	46309.0	0.0	377133.0	982.0	733.0	659.0	586.0	53057.0	94314.0	212798.0	1142.0	4497.0	1642.0	1389.0	1242.0	1175.0	1085.0	384967.0	1378.0	54.0	91.0	75.0	4276.0	0.0	147977.0	34.0	0.0	0.0	101012.0	2238.0	2443.0	2810.0	2721.0	2391.0	3240.0	102894.0	2670.0	3136.0	2721.0	2036283.0	0.0	0.0	205377.0	0.0	34953.0	1915.0	0.0	174.0	152298.0	215.0	158.0	623136.0	271998.0	0.0	0.0	0.0	0.0	154602.0	46838.0	25106.0	0.0	0.0	0.0	0.0	63092.0	0.0	0.0	0.0	29967.0	0.0	0.0	0.0	23029.0	75.0	0.0	32.0	636018.0	232464.0	22484.0	172.0	86973.0	364999.0	65579.0	159.0	18220.0	0.0	0.0	201088.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	40330.0	188915.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8110.0	0.0	0.0	0.0	0.0	0.0	54664.0	0.0	0.0	95903.0	283043.0	0.0	0.0	0.0	147711.0	30016.0	11.0	0.0	0.0
